Id,Values_code,Values_MarketType,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
MercadoComercializacion,CAQUETA,NO REGULADO,609.08,593.12,578.49,569.99,528.38,555.58,413.26,245.21,255.84,554.39,807.12,890.14,935.07,1005.17,986.09,973.64,1064.05,1089.78,1046.59,1247.32,895.91,747.67,696.74,680.71,2024-08-29
MercadoComercializacion,CAQUETA,REGULADO,30114.66,28579.66,27550.29,26890.97,27497.2,29635.56,30990.82,34493.27,38602.24,41665.49,45483.82,48180.53,46095.05,46111.97,48496.75,49011.99,48513.47,46232.96,49149.06,48781.3,45846.97,42057.9,37126.48,33461.55,2024-08-29
MercadoComercializacion,CARIBE MAR,NO REGULADO,414228.83,428913.71,426147.65,374268.53,425596.4,429603.35,400125.81,410045.97,399803.21,428570.54,427470.3,340112.78,380258.59,431327.69,428779.38,401762.94,407137.51,435846.97,470510.33,455200.11,457143.14,451523.35,448169.42,446831.64,2024-08-29
MercadoComercializacion,CARIBE MAR,REGULADO,1140055.03,1089373.84,1044524.3,1005782.41,965591.13,898891.94,834532.69,852241.36,904870.12,951344.18,994932.78,1041985.23,1062437.31,1142594.23,1186683.21,1154352.39,1105707.4,1058531.34,1098763.93,1177062.43,1233034.9,1270442.31,1265348.78,1218664.66,2024-08-29
MercadoComercializacion,CARIBE SOL,NO REGULADO,233930.65,232908.17,229254.06,230305.12,231858.86,236160.23,233823.24,258095.71,270933.58,282064.26,288267.21,283120.99,275243.43,286373.61,293102.85,296205.08,294082.25,282915.88,287839.94,281937.8,272078.64,258255.59,251943.83,251514.29,2024-08-29
MercadoComercializacion,CARIBE SOL,REGULADO,1161270.44,1111693.33,1073218.98,1033196.41,997240.97,930315.54,868541.37,890818.97,921430.75,954492.95,990582.11,1033583.27,1066277.57,1138172.71,1175218.41,1175064.45,1163233.85,1102781.41,1127251.53,1196227.29,1258757.29,1295914.09,1300615.36,1256657.76,2024-08-29
MercadoComercializacion,CARTAGO,NO REGULADO,7466.93,7358.47,7595.4,8318.08,7844.72,7819.74,8825.68,8870.19,8327.69,7683.36,7594.9,7500.68,6985.11,8223.36,9282.12,11115.91,10191.08,9941.51,9847.8,10285.86,9670.52,9639.07,8498.03,8108.53,2024-08-29
MercadoComercializacion,CARTAGO,REGULADO,15111.09,14186.88,13372.42,13000.44,13075.16,13527.21,13891.01,15219.7,17586.75,19296.72,21010.27,22625.07,21950.85,22519.34,23962.8,23696.07,22555.11,21285.06,21728.21,21972.98,21140.41,19983.51,17937.24,15839.67,2024-08-29
MercadoComercializacion,CASANARE,NO REGULADO,16772.6,16547.57,15898.4,15568.92,14492.07,12796.52,13721.64,14734.95,15552.6,16061.2,15550.67,16530.39,16788.07,17114.47,16940.95,17369.83,17714.8,16675.19,15874.51,16911.3,16625.21,17382.21,18332.1,17240.0,2024-08-29
MercadoComercializacion,CASANARE,REGULADO,52391.67,50646.5,49059.05,48162.69,48183.85,49171.54,48004.74,52670.51,58763.34,63307.49,66636.67,70084.08,67511.66,70658.62,75805.63,77021.92,74783.01,71217.91,76813.03,77385.78,75772.99,71965.37,67068.35,60750.2,2024-08-29
MercadoComercializacion,CAUCA,NO REGULADO,42440.95,41630.95,40850.48,40292.86,39841.24,40093.46,37511.72,35672.79,33855.69,34900.66,37935.59,37577.16,37930.91,30716.16,33465.85,36659.76,39574.5,41782.74,46436.98,46125.63,46177.24,45922.63,41536.82,41495.06,2024-08-29
MercadoComercializacion,CAUCA,REGULADO,65371.49,61327.02,58399.92,58775.06,63793.63,77090.02,84894.51,83437.0,86731.32,88985.28,93460.09,97193.84,88388.42,85984.76,92868.26,91076.37,90539.46,94986.83,106507.65,111996.89,109812.64,97631.79,80916.74,69407.37,2024-08-29
MercadoComercializacion,CHOCO,NO REGULADO,2528.8,2617.28,2684.3,2677.65,2404.99,2409.07,2273.13,2154.5,2026.58,2129.35,2413.9,2459.45,2526.88,2536.03,2562.81,2469.22,2494.5,2475.12,2396.19,2331.15,2435.79,2381.04,2471.81,2477.24,2024-08-29
MercadoComercializacion,CHOCO,REGULADO,23753.37,22953.52,22605.58,21890.93,21938.3,23146.55,24386.74,25987.01,28859.25,30134.33,31518.98,33457.83,34072.81,34159.91,34775.52,33643.82,31768.34,32223.43,33090.16,33672.75,31031.55,29656.83,26885.88,24471.84,2024-08-29
MercadoComercializacion,GUAVIARE,REGULADO,7769.03,7437.39,7232.32,7090.78,7053.52,7314.74,7460.01,8240.04,9211.39,9852.27,10677.36,11507.17,11436.94,11258.42,11979.28,12470.78,12300.52,11652.3,11819.79,11568.15,11005.49,10200.06,9327.71,8472.01,2024-08-29
MercadoComercializacion,HUILA,NO REGULADO,42129.86,42004.56,44465.6,44375.96,45277.21,43430.24,43991.02,43954.32,38814.65,35582.66,40052.63,37397.8,35244.0,32465.0,37485.72,42212.16,43761.58,47526.93,47957.51,47052.16,45982.74,44144.45,41675.01,41120.33,2024-08-29
MercadoComercializacion,HUILA,REGULADO,100099.68,94987.2,91570.89,89463.01,89162.03,95282.64,99694.1,109266.71,115681.45,121436.36,128845.63,136499.43,127016.36,126449.31,134664.56,137172.65,136090.04,132011.96,142232.58,145684.0,140289.39,129598.84,114679.23,102910.78,2024-08-29
MercadoComercializacion,META,NO REGULADO,184792.48,188008.18,188595.71,188102.89,182974.91,182638.28,166572.44,148234.32,133541.33,143742.77,131076.45,128557.7,137493.42,160814.78,149506.24,156064.17,167218.52,179807.16,203748.37,182527.0,192449.17,191445.77,189051.17,186220.0,2024-08-29
MercadoComercializacion,META,REGULADO,98575.49,94450.58,91659.41,90341.03,92277.13,95747.55,103739.95,117863.91,138698.31,150296.43,155185.6,163336.17,153752.59,161890.79,162008.68,163037.2,164338.91,160583.13,165150.65,164249.5,161881.66,149280.79,133864.64,120644.23,2024-08-29
MercadoComercializacion,NARIÑO,NO REGULADO,11531.84,11529.74,11487.94,11485.5,11447.85,11567.98,3394.91,4351.31,4738.17,4823.32,4606.45,4469.09,4249.08,4780.61,4880.54,5127.94,4967.86,4383.93,12697.77,12710.41,12605.5,12327.74,11774.05,11757.02,2024-08-29
MercadoComercializacion,NARIÑO,REGULADO,62167.12,58495.43,56863.41,55968.69,59264.28,81196.58,107497.81,106326.06,109847.28,109781.64,111247.71,113322.59,110419.33,107382.96,109777.68,111853.33,113418.5,117207.02,121198.63,127475.1,117567.67,104936.18,86656.09,70613.17,2024-08-29
MercadoComercializacion,NORTE DE SANTANDER,NO REGULADO,41209.6,41209.17,41546.85,41657.83,40830.28,40575.56,37601.88,41916.65,44254.38,45077.22,46303.14,47446.96,45894.56,48883.7,48837.05,48884.1,46959.54,44393.37,48349.92,48413.73,46080.1,44223.85,42046.79,41141.15,2024-08-29
MercadoComercializacion,NORTE DE SANTANDER,REGULADO,197640.63,189339.8,182135.93,177355.54,176014.62,178292.41,192830.49,210379.33,230687.89,240637.66,252316.83,250911.43,226124.02,256479.54,276283.46,285371.98,262447.99,251405.65,255234.1,255231.82,256688.3,255076.99,241494.93,227153.92,2024-08-29
MercadoComercializacion,PEREIRA,NO REGULADO,24214.91,23771.07,23795.13,23282.75,23475.83,24769.64,22101.41,24736.22,24261.06,24923.61,26407.81,26939.86,26059.13,27200.53,29849.15,29291.15,28648.34,27073.18,31281.82,30408.07,29264.58,26906.3,24845.46,24129.37,2024-08-29
MercadoComercializacion,PEREIRA,REGULADO,46339.76,43187.57,41432.29,40919.17,42513.03,47380.18,55823.27,61554.69,67133.85,72860.75,78825.32,82395.26,84313.7,84591.48,85756.66,82037.49,80783.35,77476.01,78816.67,80165.67,76342.95,69563.45,59562.57,50622.83,2024-08-29
MercadoComercializacion,POPAYAN - PURACE,NO REGULADO,94.36,94.34,93.2,90.97,92.8,100.31,112.81,132.25,186.49,210.15,193.63,197.71,175.0,147.94,192.74,198.74,220.31,207.63,202.47,212.37,193.0,155.53,106.18,93.6,2024-08-29
MercadoComercializacion,POPAYAN - PURACE,REGULADO,473.68,380.78,355.98,349.44,355.45,328.56,364.67,500.8,535.03,794.67,633.65,653.52,621.37,621.19,724.35,732.16,641.88,599.16,672.58,723.76,691.56,625.41,520.63,598.96,2024-08-29
MercadoComercializacion,PUTUMAYO,NO REGULADO,4382.94,4398.07,4478.66,4427.78,4430.92,4581.45,4529.74,4529.7,4519.92,4384.28,4475.94,4370.29,4267.01,3854.09,3693.0,4476.14,4415.16,4168.68,4086.83,4110.61,4199.3,4211.11,4190.73,4041.21,2024-08-29
MercadoComercializacion,PUTUMAYO,REGULADO,7513.57,7030.91,6779.24,6522.37,6579.53,7210.65,7373.11,7783.52,7960.63,9571.64,10312.43,11496.56,10966.02,10970.94,11850.35,13353.6,12578.14,12196.38,12818.73,14118.82,13605.4,12550.48,10685.96,8801.49,2024-08-29
MercadoComercializacion,QUINDIO,NO REGULADO,6441.15,6444.04,6497.63,6529.06,6533.8,6565.56,6649.24,7579.88,7759.66,8540.54,9262.78,9396.16,8911.42,8839.96,8548.56,9200.97,9025.27,8619.02,8151.35,7765.34,7623.61,7030.32,6400.91,6367.38,2024-08-29
MercadoComercializacion,QUINDIO,REGULADO,44232.2,41309.73,39863.17,39383.93,40715.81,46604.77,49832.35,55028.59,59399.6,63826.05,68520.27,72943.85,71230.88,70911.42,71490.34,72290.26,70681.92,68936.15,75206.6,77848.04,74546.21,68228.72,58474.97,49519.0,2024-08-29
MercadoComercializacion,RUITOQUE,NO REGULADO,93.25,90.2,82.39,83.37,80.66,93.75,99.22,120.02,136.24,145.71,179.12,175.7,184.19,173.49,165.82,163.46,154.34,148.25,143.63,148.65,152.09,148.5,134.72,116.52,2024-08-29
MercadoComercializacion,RUITOQUE,REGULADO,1612.48,1562.39,1503.98,1477.35,1485.52,1558.57,1536.15,1666.45,1640.82,1553.38,1606.42,1789.89,1728.55,1871.34,1878.37,2006.05,1972.67,1865.21,2111.49,2144.98,2098.92,1984.11,1885.93,1711.34,2024-08-29
MercadoComercializacion,SANTANDER,NO REGULADO,138594.43,145536.33,143710.68,138722.98,136751.6,137901.6,144972.84,153966.7,156975.93,167093.0,172284.69,176801.84,176697.56,178142.95,178514.46,177333.32,172518.88,172402.03,173640.58,170585.66,162541.84,150717.63,141684.62,136096.49,2024-08-29
MercadoComercializacion,SANTANDER,REGULADO,259923.24,246809.37,236330.72,229733.51,230306.94,238225.08,244879.63,276262.41,307588.56,323868.6,345677.05,360195.9,344033.57,354164.13,370834.37,373528.31,363150.71,346011.81,363796.84,363975.63,355003.79,338347.58,309824.89,280956.01,2024-08-29
MercadoComercializacion,TOLIMA,NO REGULADO,36520.87,37108.67,39308.6,39967.39,38178.8,37735.67,38278.35,38683.62,41559.23,44053.97,46935.97,47618.82,48223.33,48872.08,47733.3,45740.08,41820.75,40428.08,40539.13,40995.79,39426.15,41176.75,41326.81,42991.61,2024-08-29
MercadoComercializacion,TOLIMA,REGULADO,135881.22,129178.96,125791.87,122878.22,123282.87,129910.63,129377.68,141415.61,150482.2,157558.97,166403.55,172463.6,167413.87,165364.06,168402.81,170574.15,169757.3,166314.32,186080.27,191455.27,186205.89,174410.39,155437.68,139682.06,2024-08-29
MercadoComercializacion,TULUA,NO REGULADO,9909.75,9968.4,9759.34,9392.08,8981.85,9428.71,6694.5,5071.24,4200.55,4618.14,4545.58,4516.66,4435.96,4559.95,4661.12,5132.42,6663.82,6642.01,9627.38,9525.63,9054.12,8752.19,8339.37,8018.07,2024-08-29
MercadoComercializacion,TULUA,REGULADO,16471.96,15362.64,14664.63,14338.63,14586.81,15363.39,16882.09,19308.48,22096.96,24321.44,26440.68,27842.11,26710.83,26816.93,28662.03,29229.36,28872.84,27466.41,25816.05,26298.18,25357.58,23653.2,20970.28,18148.49,2024-08-29
MercadoComercializacion,VALLE DEL CAUCA,NO REGULADO,142084.15,141419.89,142824.46,139207.53,140210.47,147675.03,150058.04,130791.9,117574.01,114627.85,121709.61,117848.46,118553.02,130844.62,140758.55,146229.33,149549.78,145025.46,150078.16,153817.23,151320.39,148399.45,144725.88,144191.03,2024-08-29
MercadoComercializacion,VALLE DEL CAUCA,REGULADO,156652.29,151674.19,149694.93,146711.45,148548.11,160607.64,162965.1,178151.98,199073.39,211345.69,223665.18,230268.36,235480.86,236888.35,235349.66,233931.91,227631.72,220479.58,236765.55,245238.52,237626.78,220487.69,194039.82,171915.98,2024-08-29
MercadoComercializacion,VALLE DEL SIBUNDOY,REGULADO,1024.31,956.76,933.5,915.06,974.47,1317.32,2147.13,1711.37,1578.79,1526.45,1544.04,1615.19,1545.65,1577.11,1619.19,1597.86,1645.31,1757.38,2314.34,2472.95,2277.54,1911.51,1494.52,1168.59,2024-08-29
MercadoComercializacion,ANTIOQUIA,NO REGULADO,351306.3,346068.55,342000.77,346270.32,351520.02,361305.44,363397.16,383082.05,386674.76,384057.98,389649.86,397706.02,398265.12,395235.43,391742.78,396827.53,394217.76,384990.37,408749.55,402841.98,390208.75,374816.9,360270.19,355186.71,2024-08-30
MercadoComercializacion,ANTIOQUIA,REGULADO,683871.79,644812.42,624909.7,623805.45,674102.15,769981.56,873402.99,927949.29,993428.87,1035756.4,1094396.06,1137866.72,1145955.87,1135498.65,1139828.37,1138738.19,1115879.53,1070776.52,1098555.12,1119657.81,1073972.91,994691.57,892955.99,799507.77,2024-08-30
MercadoComercializacion,ARAUCA,NO REGULADO,98234.92,97881.92,97702.94,98438.13,98636.72,98714.28,97970.04,98115.68,98639.85,98276.57,98506.0,98618.45,98553.45,97714.1,95025.6,88445.76,96228.18,97190.08,98309.06,98379.61,98936.18,98998.88,98473.78,98337.94,2024-08-30
MercadoComercializacion,ARAUCA,REGULADO,33900.99,32366.47,31313.14,30429.0,30129.03,29625.77,30156.07,32960.0,36502.84,37904.21,40736.26,42419.86,40934.83,43878.76,40852.07,24537.94,23417.81,33113.25,46065.36,46686.8,46214.12,45021.14,42772.18,39709.13,2024-08-30
MercadoComercializacion,BAJO PUTUMAYO,NO REGULADO,130.6,127.53,136.16,147.08,141.16,145.61,151.17,201.37,209.53,231.61,260.86,261.35,269.38,281.49,315.16,317.84,305.09,252.71,217.27,190.74,183.39,183.33,168.01,182.33,2024-08-30
MercadoComercializacion,BAJO PUTUMAYO,REGULADO,8044.99,7519.44,7225.0,7048.89,7082.02,7577.57,8053.06,9048.48,10418.11,11541.55,12803.48,13159.05,13062.03,13663.28,14451.41,14443.03,14279.44,14138.56,14912.45,15159.42,14219.97,12981.41,11291.19,9912.04,2024-08-30
MercadoComercializacion,BOGOTA - CUNDINAMARCA,NO REGULADO,581400.64,568775.51,541707.46,523311.67,513216.12,507304.98,537239.67,563037.93,567812.99,566455.66,573160.5,580971.31,580601.65,566888.24,565529.14,573387.32,568952.5,564245.2,558187.8,560505.33,565317.49,553130.17,544041.83,563862.82,2024-08-30
MercadoComercializacion,BOGOTA - CUNDINAMARCA,REGULADO,940292.13,881543.45,860043.88,885311.17,1038354.94,1281736.85,1342703.79,1449122.23,1519088.38,1554073.51,1618013.63,1649776.78,1636713.22,1598421.45,1606126.68,1581445.07,1545471.83,1511905.62,1626431.13,1640985.04,1564541.75,1406028.83,1228413.46,1077272.86,2024-08-30
MercadoComercializacion,BOYACA,NO REGULADO,357092.9,366755.18,352944.32,351273.91,337437.2,358759.65,355537.83,340459.69,338734.41,338560.91,350593.16,347679.05,345359.33,342817.74,329386.87,305286.0,342380.12,338688.41,369190.86,361122.57,360540.85,351278.7,349659.99,347193.25,2024-08-30
MercadoComercializacion,BOYACA,REGULADO,75218.01,73514.5,70503.35,69998.53,72388.43,97337.63,123811.99,123149.36,128703.19,135008.53,134562.79,140094.03,130174.65,125919.72,131225.35,131142.74,127002.25,124156.33,134379.14,134575.75,127096.12,113713.46,96199.36,88185.51,2024-08-30
MercadoComercializacion,CALDAS,NO REGULADO,79877.67,78670.67,76880.96,76427.93,77995.76,75136.99,79804.51,83633.73,81742.73,85525.91,87924.72,90418.14,86179.46,86141.28,84366.51,89080.25,75073.11,85241.39,82211.99,81134.51,82087.77,74991.97,77438.21,73878.06,2024-08-30
MercadoComercializacion,CALDAS,REGULADO,93800.22,87254.07,85107.27,84061.75,89508.28,105275.45,118589.49,123234.38,130018.09,137664.09,145785.89,155026.66,151409.32,149912.11,152020.07,150624.82,148458.63,145749.1,162072.88,170252.97,162501.83,149572.81,129417.3,112440.28,2024-08-30
MercadoComercializacion,CALI - YUMBO - PUERTO TEJADA,NO REGULADO,183912.56,187173.15,184460.66,178843.92,179102.45,185950.32,169408.02,176748.13,190699.58,197660.42,201335.16,204401.78,207986.13,199851.66,201124.68,219256.07,219069.39,205655.58,229550.37,223704.35,211941.14,198917.54,192389.61,186641.15,2024-08-30
MercadoComercializacion,CALI - YUMBO - PUERTO TEJADA,REGULADO,249120.07,231741.92,219185.13,212603.6,214259.06,227101.19,261299.47,292796.51,340199.54,370910.85,402993.55,427163.8,429973.31,436589.13,450228.23,453381.82,438894.67,404006.45,378025.46,384470.89,372319.43,347958.27,317914.71,286484.77,2024-08-30
MercadoComercializacion,CAQUETA,NO REGULADO,642.39,621.37,598.23,582.34,579.76,602.32,592.94,618.58,698.5,909.13,965.79,1237.57,1331.7,1314.03,819.26,712.63,738.21,757.09,718.7,787.95,488.91,447.58,862.66,844.01,2024-08-30
MercadoComercializacion,CAQUETA,REGULADO,30836.25,29186.66,27988.95,27303.23,27431.62,29017.66,29983.09,34102.01,39790.07,43514.78,47731.93,50778.41,49232.1,48738.63,51784.28,52510.38,51222.49,48923.2,50713.89,48367.37,47796.71,43912.12,39588.07,35887.24,2024-08-30
MercadoComercializacion,CARIBE MAR,NO REGULADO,401371.93,395451.39,395955.51,400785.15,402387.47,411398.07,392996.77,393631.37,405405.84,411788.44,405848.85,408704.07,359065.79,402387.86,418906.95,423347.33,432999.12,432931.44,459159.38,454768.31,437748.11,429858.45,417482.05,418663.84,2024-08-30
MercadoComercializacion,CARIBE MAR,REGULADO,1153408.27,1095233.92,1055484.82,1012236.57,971661.92,907801.54,839495.71,846165.3,879645.54,911683.6,954039.17,994766.6,1021856.35,1095420.79,1150538.0,1149086.71,1099160.92,1044274.68,1081640.11,1147821.37,1193307.37,1232577.2,1243607.04,1204513.97,2024-08-30
MercadoComercializacion,CARIBE SOL,NO REGULADO,243204.55,239106.97,233362.91,229606.18,231306.5,238370.81,230228.05,254280.15,269112.04,281017.86,288253.14,287080.99,280218.35,281582.12,288256.92,289448.49,280452.65,271818.04,277053.66,271414.52,264988.47,248106.7,236113.19,223106.32,2024-08-30
MercadoComercializacion,CARIBE SOL,REGULADO,1204605.38,1154488.88,1111601.16,1067955.87,1006588.64,940310.39,879513.39,898854.72,940212.06,966383.79,1005050.5,1054033.34,1074467.78,1139250.67,1177225.25,1161563.53,1108172.98,1057035.08,1086717.96,1142113.28,1190983.6,1226533.1,1239417.9,1212609.69,2024-08-30
MercadoComercializacion,CARTAGO,NO REGULADO,7528.76,7832.76,7624.75,7653.38,7427.51,7963.02,8247.31,8631.34,7797.52,7246.63,7026.98,6695.66,6432.98,6569.0,6291.71,7459.71,8221.82,8698.71,8472.58,8638.82,9216.01,8554.8,7419.11,7244.42,2024-08-30
MercadoComercializacion,CARTAGO,REGULADO,14238.04,13336.05,12771.73,12448.57,12239.1,12845.0,13200.44,14450.31,16469.27,18192.08,20209.26,21671.78,21258.95,21942.26,23544.64,23970.76,23394.57,22262.49,22839.5,22796.92,21944.82,20872.51,19182.58,17222.16,2024-08-30
MercadoComercializacion,CASANARE,NO REGULADO,15682.7,15267.65,15851.95,15781.01,14937.61,13248.47,13673.53,15315.5,16554.56,15270.47,14409.83,15294.68,15439.98,17193.63,17385.11,17355.79,17413.91,16966.69,16627.61,17663.42,17548.62,17064.57,17066.95,17045.75,2024-08-30
MercadoComercializacion,CASANARE,REGULADO,53045.8,55507.24,53708.03,52259.77,51894.69,51478.71,50503.7,55844.1,62938.57,67134.74,69544.75,66786.06,66377.49,69184.73,75592.4,76943.02,75588.98,72054.88,77912.52,79235.49,77654.53,74131.69,68852.12,64425.63,2024-08-30
MercadoComercializacion,CAUCA,NO REGULADO,40333.29,39837.16,40145.72,39039.2,38612.04,38658.23,35707.11,34147.68,31706.23,30424.16,30017.06,29823.63,30883.96,31346.12,30963.84,33656.77,36120.82,39510.97,43673.09,45274.16,44316.86,43212.67,42208.19,42465.82,2024-08-30
MercadoComercializacion,CAUCA,REGULADO,65785.18,60421.57,57795.66,58398.01,62304.91,75159.93,84861.68,83990.28,85264.62,89920.09,93969.0,99290.63,96213.25,83392.36,86573.82,85367.04,83299.87,85434.21,98125.99,107076.13,99267.89,95221.12,81653.59,74346.27,2024-08-30
MercadoComercializacion,CHOCO,NO REGULADO,2464.61,2495.35,2502.01,2482.2,2537.83,2493.44,2448.1,2401.8,2386.14,2372.69,2490.56,2578.07,2472.98,2419.71,2519.51,2430.61,2515.33,2702.02,2546.66,2511.23,2538.48,2524.69,2434.68,2486.27,2024-08-30
MercadoComercializacion,CHOCO,REGULADO,23023.61,22014.78,21341.85,21008.92,21108.93,22265.64,24182.04,26016.1,28509.56,29936.64,31545.07,34106.15,34574.6,34596.73,34918.47,35388.56,35187.71,33995.83,34447.06,35991.99,35481.52,33442.16,30679.01,28061.68,2024-08-30
MercadoComercializacion,GUAVIARE,REGULADO,8271.52,7868.31,7677.94,7470.01,7421.75,7628.03,7771.6,8601.46,9919.29,10802.78,11653.45,12396.08,12280.04,12414.66,13076.38,13252.67,12893.83,12434.41,12995.22,12953.42,12388.2,11743.73,10827.45,9946.8,2024-08-30
MercadoComercializacion,HUILA,NO REGULADO,40331.01,41048.45,40358.88,40301.27,39962.4,38124.39,39995.03,36315.64,30275.14,30387.28,32174.73,32761.36,31287.1,30957.05,31985.33,32448.27,36783.51,43567.49,45938.85,45254.13,44308.7,42056.32,40275.73,39468.45,2024-08-30
MercadoComercializacion,HUILA,REGULADO,95246.61,90289.3,86932.27,84668.32,84209.47,90370.65,94390.21,104262.44,112841.9,119682.98,129562.32,138054.04,131748.55,134933.26,145502.98,148362.95,148914.09,141375.99,147411.71,150157.97,145500.38,135348.9,122290.45,111245.24,2024-08-30
MercadoComercializacion,META,NO REGULADO,184481.23,185912.37,184387.3,185588.04,182394.73,183306.58,169477.06,158006.99,144507.71,157200.62,156746.16,153973.88,146339.91,151002.01,160604.7,174536.04,193628.87,203601.1,213161.08,212336.46,210740.54,211610.78,213061.14,210051.74,2024-08-30
MercadoComercializacion,META,REGULADO,110327.0,104155.02,100065.92,98290.91,98910.38,99704.13,107314.03,121846.3,141244.87,151729.22,162875.24,169190.66,169747.64,168273.76,179729.12,175666.99,170651.34,166745.76,167634.55,165164.78,164552.02,154524.16,141579.46,128132.04,2024-08-30
MercadoComercializacion,NARIÑO,NO REGULADO,11687.81,11630.32,11537.44,11568.91,11367.04,11535.55,3353.71,3846.35,4100.2,4213.69,4469.07,4378.06,3803.2,3948.25,4257.43,4303.66,4193.94,4298.21,12759.63,12724.49,12693.06,12228.26,11995.82,11863.07,2024-08-30
